Date,Product_Category,Price,Discount_Percent,Final_Price,Ad_Spend_PPC,Stock_Level,Amazon_Buy_Box_Percentage,FBA_Status,Day_Of_Week,Is_Holiday,Weather,Season,Units_Sold,High_Demand
2023-06-30 09:07:15.283528,Sports & Outdoors,426.28,0.1,383.65,18.21,919,0.95,Amazon Retail,4,0,Rain,3,133,0
2023-06-30 09:59:40.558055,Electronics,382.37,0.1,344.13,24.6,923,0.89,Amazon Retail,4,0,Clear,3,170,0
2023-06-30 10:52:05.832583,Home & Kitchen,199.91,0.5,99.95,6.32,813,0.29,FBA,4,0,Clear,3,230,1
2023-06-30 11:44:31.107110,"Clothing, Shoes & Jewelry",310.41,0.3,217.28,71.14,195,0.63,FBM,4,0,Clear,3,206,0
2023-06-30 12:36:56.381638,Electronics,56.13,0.0,56.13,36.74,583,0.58,FBM,4,0,Cloudy,3,169,0
2023-06-30 13:29:21.656165,Home & Kitchen,258.17,0.15,219.44,9.35,181,0.28,FBA,4,0,Clear,3,130,0
2023-06-30 14:21:46.930693,Home & Kitchen,436.74,0.2,349.39,82.0,752,0.5,FBA,4,0,Clear,3,177,0
2023-06-30 15:14:12.205220,Beauty & Personal Care,114.6,0.2,91.68,68.37,800,0.52,FBM,4,0,Clear,3,170,0
2023-06-30 16:06:37.479747,Beauty & Personal Care,218.93,0.0,218.93,45.22,322,0.32,FBA,4,0,Clear,3,101,0
2023-06-30 16:59:02.754275,Electronics,705.52,0.0,705.52,24.74,112,0.96,FBA,4,0,Clear,3,79,0
2023-06-30 17:51:28.028802,Beauty & Personal Care,220.0,0.0,220.0,15.17,851,0.54,FBA,4,0,Rain,3,88,0
2023-06-30 18:43:53.303330,Home & Kitchen,185.6,0.0,185.6,45.84,674,0.57,FBA,4,0,Clear,3,186,0
2023-06-30 19:36:18.577857,Beauty & Personal Care,225.86,0.0,225.86,88.52,550,0.64,FBM,4,0,Rain,3,118,0
2023-06-30 20:28:43.852385,Sports & Outdoors,264.53,0.0,264.53,18.84,234,0.9,FBM,4,0,Clear,3,73,0
2023-06-30 21:21:09.126912,Beauty & Personal Care,319.68,0.1,287.71,56.87,504,0.58,Amazon Retail,4,0,Clear,3,110,0
2023-06-30 22:13:34.401440,Home & Kitchen,402.34,0.0,402.34,96.17,942,0.59,FBA,4,0,Clear,3,139,0
2023-06-30 23:05:59.675967,Electronics,347.3,0.1,312.57,63.71,70,0.32,FBA,4,0,Clear,3,119,0
2023-06-30 23:58:24.950495,"Clothing, Shoes & Jewelry",410.57,0.0,410.57,44.0,218,0.64,FBA,4,0,Clear,3,132,0
2023-07-01 00:50:50.225022,Beauty & Personal Care,271.52,0.2,217.22,71.64,516,0.44,FBA,5,0,Rain,3,230,1
2023-07-01 01:43:15.499549,Home & Kitchen,175.86,0.3,123.1,82.46,752,0.68,FBM,5,0,Cloudy,3,220,1
2023-07-01 02:35:40.774077,"Clothing, Shoes & Jewelry",332.4,0.1,299.16,59.05,164,0.37,FBA,5,0,Clear,3,147,0
2023-07-01 03:28:06.048604,"Clothing, Shoes & Jewelry",361.68,0.2,289.35,87.18,512,0.74,FBA,5,0,Cloudy,3,238,1
2023-07-01 04:20:31.323132,Sports & Outdoors,283.44,0.0,283.44,51.46,981,0.66,FBA,5,0,Rain,3,183,0
2023-07-01 05:12:56.597659,"Clothing, Shoes & Jewelry",37.74,0.15,32.08,83.0,380,0.53,FBA,5,1,Clear,3,382,1
2023-07-01 06:05:21.872187,Home & Kitchen,93.24,0.0,93.24,95.2,183,0.19,FBA,5,0,Clear,3,168,0
2023-07-01 06:57:47.146714,Home & Kitchen,149.8,0.0,149.8,50.12,902,0.66,Amazon Retail,5,0,Snow,3,116,0
2023-07-01 07:50:12.421242,Beauty & Personal Care,148.49,0.0,148.49,60.5,368,0.87,FBM,5,0,Rain,3,209,0
2023-07-01 08:42:37.695769,Beauty & Personal Care,339.98,0.05,322.98,60.95,447,0.25,FBA,5,0,Cloudy,3,128,0
2023-07-01 09:35:02.970297,Beauty & Personal Care,18.99,0.0,18.99,78.14,7,0.18,FBA,5,0,Rain,3,116,0
2023-07-01 10:27:28.244824,"Clothing, Shoes & Jewelry",380.28,0.1,342.26,82.3,619,0.14,FBA,5,0,Rain,3,121,0
2023-07-01 11:19:53.519351,"Clothing, Shoes & Jewelry",140.02,0.0,140.02,2.72,381,0.13,FBM,5,0,Clear,3,71,0
2023-07-01 12:12:18.793879,Sports & Outdoors,161.91,0.2,129.53,73.34,381,0.86,FBA,5,0,Clear,3,280,1
2023-07-01 13:04:44.068406,Beauty & Personal Care,268.68,0.1,241.81,78.38,989,0.75,FBM,5,0,Clear,3,174,0
2023-07-01 13:57:09.342934,Electronics,173.71,0.0,173.71,70.04,447,0.28,FBA,5,0,Snow,3,174,0
2023-07-01 14:49:34.617461,Sports & Outdoors,443.39,0.0,443.39,71.37,696,0.93,FBA,5,0,Rain,3,214,0
2023-07-01 15:41:59.891989,Electronics,77.75,0.2,62.2,4.14,795,0.22,FBA,5,0,Cloudy,3,186,0
2023-07-01 16:34:25.166516,"Clothing, Shoes & Jewelry",227.75,0.0,227.75,44.2,153,0.44,FBA,5,0,Clear,3,140,0
2023-07-01 17:26:50.441044,Sports & Outdoors,426.22,0.05,404.91,81.82,33,0.51,FBA,5,0,Rain,3,179,0
2023-07-01 18:19:15.715571,Sports & Outdoors,311.76,0.1,280.59,93.4,496,0.17,FBA,5,0,Rain,3,147,0
2023-07-01 19:11:40.990099,Home & Kitchen,153.24,0.0,153.24,22.95,863,0.41,FBA,5,0,Clear,3,140,0
2023-07-01 20:04:06.264626,"Clothing, Shoes & Jewelry",216.17,0.0,216.17,57.92,21,0.19,Amazon Retail,5,0,Clear,3,62,0
2023-07-01 20:56:31.539153,"Clothing, Shoes & Jewelry",356.28,0.0,356.28,80.43,379,0.81,FBA,5,1,Clear,3,293,1
2023-07-01 21:48:56.813681,Sports & Outdoors,486.9,0.0,486.9,75.24,147,0.14,FBA,5,1,Clear,3,274,1
2023-07-01 22:41:22.088208,"Clothing, Shoes & Jewelry",447.64,0.0,447.64,61.89,909,0.12,FBA,5,0,Clear,3,75,0
2023-07-01 23:33:47.362736,Sports & Outdoors,177.79,0.0,177.79,1.87,662,0.76,FBA,5,0,Cloudy,3,177,0
2023-07-02 00:26:12.637263,Home & Kitchen,499.12,0.0,499.12,72.39,578,0.8,FBA,6,0,Cloudy,3,192,0
2023-07-02 01:18:37.911791,Sports & Outdoors,11.72,0.0,11.72,77.32,914,0.55,FBA,6,0,Rain,3,186,0
2023-07-02 02:11:03.186318,"Clothing, Shoes & Jewelry",23.54,0.5,11.77,72.28,589,0.39,FBA,6,0,Snow,3,308,1
2023-07-02 03:03:28.460846,"Clothing, Shoes & Jewelry",413.68,0.05,393.0,76.58,743,0.31,FBA,6,0,Snow,3,128,0
2023-07-02 03:55:53.735373,Sports & Outdoors,107.74,0.15,91.58,43.09,550,0.21,FBA,6,0,Clear,3,151,0
2023-07-02 04:48:19.009900,Sports & Outdoors,39.78,0.0,39.78,99.38,676,0.54,FBA,6,0,Clear,3,188,0
2023-07-02 05:40:44.284428,Sports & Outdoors,126.2,0.0,126.2,77.08,98,0.54,FBA,6,0,Clear,3,172,0
2023-07-02 06:33:09.558955,Beauty & Personal Care,218.79,0.2,175.03,57.87,640,0.51,FBA,6,0,Clear,3,193,0
2023-07-02 07:25:34.833483,"Clothing, Shoes & Jewelry",367.98,0.1,331.18,93.42,530,0.8,FBA,6,0,Clear,3,207,0
2023-07-02 08:18:00.108010,"Clothing, Shoes & Jewelry",315.92,0.0,315.92,90.82,270,0.19,Amazon Retail,6,0,Clear,3,158,0
2023-07-02 09:10:25.382538,Beauty & Personal Care,126.43,0.0,126.43,81.46,984,0.7,FBA,6,0,Clear,3,171,0
2023-07-02 10:02:50.657065,Sports & Outdoors,256.6,0.05,243.77,56.37,0,0.46,FBA,6,0,Clear,3,148,0
2023-07-02 10:55:15.931593,Home & Kitchen,463.84,0.2,371.08,52.71,286,0.32,FBA,6,0,Clear,3,157,0
2023-07-02 11:47:41.206120,Sports & Outdoors,409.35,0.0,409.35,32.87,996,0.71,FBA,6,0,Clear,3,136,0
2023-07-02 12:40:06.480648,Sports & Outdoors,168.36,0.05,159.94,25.09,179,0.28,FBA,6,0,Clear,3,153,0
2023-07-02 13:32:31.755175,Beauty & Personal Care,491.31,0.15,417.61,51.24,938,0.31,FBM,6,1,Clear,3,261,1
2023-07-02 14:24:57.029702,"Clothing, Shoes & Jewelry",357.22,0.5,178.61,57.78,255,1.0,FBA,6,0,Clear,3,289,1
2023-07-02 15:17:22.304230,Sports & Outdoors,40.6,0.2,32.48,24.45,173,0.9,FBA,6,0,Rain,3,286,1
2023-07-02 16:09:47.578757,"Clothing, Shoes & Jewelry",27.23,0.0,27.23,92.26,853,0.73,FBA,6,0,Clear,3,185,0
2023-07-02 17:02:12.853285,Electronics,138.78,0.15,117.96,55.73,49,0.38,FBA,6,1,Rain,3,344,1
2023-07-02 17:54:38.127812,"Clothing, Shoes & Jewelry",366.65,0.15,311.65,52.65,531,0.58,FBA,6,0,Rain,3,158,0
2023-07-02 18:47:03.402340,Home & Kitchen,100.03,0.15,85.03,43.56,616,0.21,FBA,6,0,Cloudy,3,140,0
2023-07-02 19:39:28.676867,Home & Kitchen,260.63,0.2,208.5,5.81,189,0.4,FBM,6,0,Clear,3,142,0
2023-07-02 20:31:53.951395,Sports & Outdoors,55.7,0.3,38.99,88.24,750,0.16,FBA,6,0,Snow,3,210,0
2023-07-02 21:24:19.225922,"Clothing, Shoes & Jewelry",461.23,0.0,461.23,31.7,42,0.65,FBA,6,0,Clear,3,155,0
2023-07-02 22:16:44.500450,Sports & Outdoors,178.54,0.0,178.54,64.25,516,0.87,FBA,6,0,Clear,3,179,0
2023-07-02 23:09:09.774977,Beauty & Personal Care,454.98,0.15,386.74,60.74,974,0.83,FBM,6,0,Rain,3,103,0
2023-07-03 00:01:35.049504,Home & Kitchen,472.99,0.0,472.99,58.45,759,0.87,FBA,0,0,Clear,3,185,0
2023-07-03 00:54:00.324032,Sports & Outdoors,13.0,0.0,13.0,52.57,65,0.26,FBA,0,0,Cloudy,3,165,0
2023-07-03 01:46:25.598559,Beauty & Personal Care,237.43,0.0,237.43,18.14,395,0.69,FBA,0,0,Rain,3,139,0
2023-07-03 02:38:50.873087,Sports & Outdoors,22.08,0.2,17.67,28.06,250,0.96,FBA,0,0,Clear,3,261,1
2023-07-03 03:31:16.147614,"Clothing, Shoes & Jewelry",455.26,0.0,455.26,52.42,127,0.8,FBA,0,0,Rain,3,149,0
2023-07-03 04:23:41.422142,"Clothing, Shoes & Jewelry",264.02,0.1,237.62,78.93,696,0.1,FBA,0,1,Clear,3,341,1
2023-07-03 05:16:06.696669,"Clothing, Shoes & Jewelry",46.72,0.0,46.72,43.2,187,0.89,FBM,0,0,Clear,3,191,0
2023-07-03 06:08:31.971197,"Clothing, Shoes & Jewelry",64.04,0.0,64.04,20.39,182,0.74,FBA,0,0,Clear,3,162,0
2023-07-03 07:00:57.245724,Electronics,296.88,0.0,296.88,8.79,582,0.21,FBM,0,0,Cloudy,3,43,0
2023-07-03 07:53:22.520252,Beauty & Personal Care,470.71,0.0,470.71,66.3,577,0.38,FBA,0,0,Clear,3,176,0
2023-07-03 08:45:47.794779,Beauty & Personal Care,349.53,0.2,279.62,42.33,967,0.21,Amazon Retail,0,0,Rain,3,117,0
2023-07-03 09:38:13.069306,"Clothing, Shoes & Jewelry",435.13,0.2,348.11,12.54,840,0.76,FBA,0,0,Rain,3,195,0
2023-07-03 10:30:38.343834,Electronics,284.35,0.15,241.69,67.45,761,0.1,FBA,0,0,Rain,3,168,0
2023-07-03 11:23:03.618361,"Clothing, Shoes & Jewelry",31.17,0.0,31.17,20.76,666,0.52,FBA,0,0,Clear,3,203,0
2023-07-03 12:15:28.892889,Electronics,731.12,0.05,694.57,50.9,411,1.0,Amazon Retail,0,0,Rain,3,98,0
2023-07-03 13:07:54.167416,"Clothing, Shoes & Jewelry",18.41,0.0,18.41,30.62,932,0.87,FBA,0,0,Rain,3,229,1
2023-07-03 14:00:19.441944,Home & Kitchen,474.35,0.0,474.35,93.17,78,0.63,FBM,0,0,Rain,3,112,0
2023-07-03 14:52:44.716471,Home & Kitchen,190.65,0.05,181.12,22.83,18,0.72,FBA,0,0,Clear,3,204,0
2023-07-03 15:45:09.990999,Sports & Outdoors,14.94,0.15,12.7,41.99,477,0.64,FBM,0,0,Clear,3,148,0
2023-07-03 16:37:35.265526,"Clothing, Shoes & Jewelry",347.69,0.0,347.69,95.95,946,0.83,FBA,0,0,Clear,3,226,1
2023-07-03 17:30:00.540054,Beauty & Personal Care,490.46,0.0,490.46,31.87,780,0.9,FBM,0,0,Clear,3,75,0
2023-07-03 18:22:25.814581,Sports & Outdoors,483.16,0.3,338.21,64.46,44,0.79,FBA,0,0,Clear,3,189,0
2023-07-03 19:14:51.089108,Home & Kitchen,88.86,0.0,88.86,31.67,773,0.26,FBA,0,0,Rain,3,149,0
2023-07-03 20:07:16.363636,"Clothing, Shoes & Jewelry",98.81,0.3,69.17,11.07,221,0.44,FBA,0,0,Clear,3,230,1
2023-07-03 20:59:41.638163,Sports & Outdoors,287.11,0.5,143.56,62.75,128,0.81,FBA,0,0,Rain,3,303,1
2023-07-03 21:52:06.912691,"Clothing, Shoes & Jewelry",322.28,0.05,306.17,91.6,617,0.84,FBA,0,0,Cloudy,3,266,1
2023-07-03 22:44:32.187218,Home & Kitchen,372.31,0.0,372.31,45.26,762,0.67,FBA,0,0,Rain,3,143,0
2023-07-03 23:36:57.461746,Sports & Outdoors,98.71,0.15,83.91,62.62,632,0.74,FBA,0,0,Clear,3,266,1
2023-07-04 00:29:22.736273,Home & Kitchen,479.91,0.0,479.91,60.89,229,0.26,FBA,1,0,Clear,3,79,0
2023-07-04 01:21:48.010801,Electronics,484.47,0.0,484.47,41.51,792,0.44,Amazon Retail,1,0,Cloudy,3,71,0
2023-07-04 02:14:13.285328,Home & Kitchen,425.05,0.15,361.3,61.49,226,0.58,FBM,1,0,Clear,3,164,0
2023-07-04 03:06:38.559855,"Clothing, Shoes & Jewelry",274.63,0.0,274.63,25.93,921,0.99,FBA,1,0,Clear,3,225,1
2023-07-04 03:59:03.834383,Beauty & Personal Care,213.0,0.0,213.0,37.8,396,0.82,FBA,1,0,Clear,3,160,0
2023-07-04 04:51:29.108910,Home & Kitchen,488.82,0.1,439.94,44.23,274,0.27,Amazon Retail,1,0,Clear,3,35,0
2023-07-04 05:43:54.383438,Beauty & Personal Care,295.24,0.15,250.95,86.4,137,0.42,FBA,1,0,Rain,3,191,0
2023-07-04 06:36:19.657965,Electronics,652.15,0.0,652.15,34.83,172,0.3,FBA,1,0,Clear,3,106,0
2023-07-04 07:28:44.932493,Sports & Outdoors,477.11,0.0,477.11,63.51,326,0.24,FBM,1,0,Clear,3,16,0
2023-07-04 08:21:10.207020,Sports & Outdoors,340.92,0.0,340.92,21.34,782,0.21,FBA,1,0,Clear,3,121,0
2023-07-04 09:13:35.481548,Beauty & Personal Care,278.98,0.0,278.98,25.26,214,0.97,Amazon Retail,1,0,Clear,3,202,0
2023-07-04 10:06:00.756075,Sports & Outdoors,11.72,0.15,9.96,64.84,227,0.92,FBA,1,0,Cloudy,3,204,0
2023-07-04 10:58:26.030603,Home & Kitchen,29.61,0.15,25.17,76.23,106,0.53,FBA,1,1,Cloudy,3,290,1
2023-07-04 11:50:51.305130,Beauty & Personal Care,108.42,0.1,97.58,46.21,158,0.59,FBA,1,0,Clear,3,141,0
2023-07-04 12:43:16.579657,"Clothing, Shoes & Jewelry",101.14,0.0,101.14,33.51,893,0.85,FBA,1,0,Clear,3,237,1
2023-07-04 13:35:41.854185,Home & Kitchen,134.83,0.0,134.83,91.03,135,0.68,FBM,1,0,Clear,3,134,0
2023-07-04 14:28:07.128712,Home & Kitchen,159.42,0.0,159.42,13.58,762,0.76,FBA,1,0,Rain,3,144,0
2023-07-04 15:20:32.403240,Home & Kitchen,186.43,0.0,186.43,72.07,29,0.81,FBA,1,0,Clear,3,179,0
2023-07-04 16:12:57.677767,"Clothing, Shoes & Jewelry",216.06,0.0,216.06,69.02,97,0.53,FBM,1,0,Clear,3,131,0
2023-07-04 17:05:22.952295,Electronics,87.67,0.0,87.67,69.02,608,0.98,FBM,1,1,Clear,3,358,1
2023-07-04 17:57:48.226822,Sports & Outdoors,30.76,0.0,30.76,93.54,768,0.67,FBA,1,0,Clear,3,245,1
2023-07-04 18:50:13.501350,Beauty & Personal Care,340.23,0.15,289.2,72.82,783,0.67,FBA,1,0,Clear,3,234,1
2023-07-04 19:42:38.775877,Electronics,409.94,0.15,348.45,30.16,881,0.23,FBA,1,0,Clear,3,127,0
2023-07-04 20:35:04.050405,Beauty & Personal Care,227.63,0.05,216.25,35.34,522,0.99,FBA,1,0,Clear,3,202,0
2023-07-04 21:27:29.324932,Sports & Outdoors,320.88,0.0,320.88,39.11,922,0.16,FBM,1,0,Cloudy,3,22,0
2023-07-04 22:19:54.599459,"Clothing, Shoes & Jewelry",415.56,0.2,332.45,3.08,341,0.99,Amazon Retail,1,0,Clear,3,199,0
2023-07-04 23:12:19.873987,Home & Kitchen,219.57,0.5,109.78,91.35,167,0.92,FBA,1,0,Snow,3,343,1
2023-07-05 00:04:45.148514,Home & Kitchen,324.15,0.0,324.15,7.36,210,0.87,FBA,2,0,Cloudy,3,161,0
2023-07-05 00:57:10.423042,"Clothing, Shoes & Jewelry",477.25,0.15,405.66,69.98,683,0.71,FBM,2,0,Clear,3,110,0
2023-07-05 01:49:35.697569,Electronics,632.12,0.2,505.7,73.02,837,0.65,FBA,2,0,Clear,3,122,0
2023-07-05 02:42:00.972097,Electronics,328.11,0.05,311.71,84.37,631,1.0,FBA,2,0,Clear,3,184,0
2023-07-05 03:34:26.246624,Beauty & Personal Care,325.91,0.0,325.91,55.34,184,0.98,FBA,2,0,Clear,3,208,0
2023-07-05 04:26:51.521152,"Clothing, Shoes & Jewelry",96.76,0.0,96.76,72.53,431,0.83,FBM,2,0,Rain,3,139,0
2023-07-05 05:19:16.795679,Electronics,426.98,0.05,405.63,30.27,423,0.18,FBM,2,0,Snow,3,97,0
2023-07-05 06:11:42.070207,"Clothing, Shoes & Jewelry",490.85,0.0,490.85,74.56,38,0.43,FBA,2,0,Rain,3,94,0
2023-07-05 07:04:07.344734,Sports & Outdoors,263.97,0.3,184.78,34.34,979,0.88,FBM,2,0,Clear,3,196,0
2023-07-05 07:56:32.619261,Home & Kitchen,464.54,0.15,394.86,90.28,386,0.73,FBA,2,0,Rain,3,217,0
2023-07-05 08:48:57.893789,Home & Kitchen,209.59,0.0,209.59,16.34,950,0.21,Amazon Retail,2,0,Rain,3,0,0
2023-07-05 09:41:23.168316,Home & Kitchen,499.43,0.05,474.46,31.58,768,0.41,Amazon Retail,2,0,Rain,3,98,0
2023-07-05 10:33:48.442844,"Clothing, Shoes & Jewelry",293.82,0.1,264.44,49.88,790,0.12,FBM,2,0,Clear,3,70,0
2023-07-05 11:26:13.717371,"Clothing, Shoes & Jewelry",30.71,0.0,30.71,77.59,741,0.9,FBM,2,0,Rain,3,86,0
2023-07-05 12:18:38.991899,Beauty & Personal Care,297.51,0.0,297.51,74.88,450,0.77,FBA,2,0,Rain,3,174,0
2023-07-05 13:11:04.266426,Home & Kitchen,144.54,0.3,101.18,21.07,957,0.49,FBA,2,0,Cloudy,3,241,1
2023-07-05 14:03:29.540954,Beauty & Personal Care,25.92,0.05,24.62,14.42,114,0.78,FBA,2,0,Clear,3,163,0
2023-07-05 14:55:54.815481,Home & Kitchen,412.22,0.0,412.22,30.4,929,0.94,FBA,2,0,Clear,3,120,0
2023-07-05 15:48:20.090009,Beauty & Personal Care,145.11,0.0,145.11,48.38,400,0.35,FBA,2,0,Snow,3,96,0
2023-07-05 16:40:45.364536,Beauty & Personal Care,400.31,0.05,380.29,53.9,303,0.36,FBM,2,0,Clear,3,72,0
2023-07-05 17:33:10.639063,Sports & Outdoors,151.23,0.05,143.67,42.91,602,0.53,FBA,2,0,Clear,3,194,0
2023-07-05 18:25:35.913591,Beauty & Personal Care,105.22,0.0,105.22,66.31,308,0.74,FBA,2,0,Cloudy,3,206,0
2023-07-05 19:18:01.188118,"Clothing, Shoes & Jewelry",487.23,0.1,438.51,42.76,572,0.99,FBA,2,0,Clear,3,135,0
2023-07-05 20:10:26.462646,Beauty & Personal Care,187.21,0.0,187.21,94.63,102,0.25,Amazon Retail,2,0,Clear,3,83,0
2023-07-05 21:02:51.737173,Home & Kitchen,304.67,0.0,304.67,26.1,726,0.41,FBA,2,0,Rain,3,143,0
2023-07-05 21:55:17.011701,Beauty & Personal Care,308.89,0.05,293.45,62.74,101,0.43,FBM,2,0,Rain,3,71,0
2023-07-05 22:47:42.286228,Electronics,426.95,0.0,426.95,61.14,906,0.75,Amazon Retail,2,0,Clear,3,99,0
2023-07-05 23:40:07.560756,Home & Kitchen,458.2,0.2,366.56,28.16,654,0.9,FBM,2,0,Clear,3,109,0
2023-07-06 00:32:32.835283,Electronics,510.71,0.0,510.71,41.17,89,0.27,FBA,3,0,Rain,3,92,0
2023-07-06 01:24:58.109810,Home & Kitchen,207.83,0.1,187.05,36.55,117,0.74,FBM,3,0,Rain,3,150,0
2023-07-06 02:17:23.384338,"Clothing, Shoes & Jewelry",432.57,0.0,432.57,17.25,138,0.92,FBA,3,0,Clear,3,209,0
2023-07-06 03:09:48.658865,"Clothing, Shoes & Jewelry",98.72,0.0,98.72,47.73,902,0.21,FBM,3,0,Rain,3,87,0
2023-07-06 04:02:13.933393,"Clothing, Shoes & Jewelry",276.68,0.15,235.17,38.67,302,0.67,FBA,3,0,Clear,3,201,0
2023-07-06 04:54:39.207920,Electronics,713.65,0.0,713.65,17.83,751,0.28,FBA,3,0,Clear,3,70,0
2023-07-06 05:47:04.482448,Sports & Outdoors,316.44,0.15,268.98,44.99,647,0.5,FBA,3,1,Rain,3,310,1
2023-07-06 06:39:29.756975,Home & Kitchen,410.31,0.05,389.8,42.18,516,0.21,FBA,3,0,Clear,3,116,0
2023-07-06 07:31:55.031503,"Clothing, Shoes & Jewelry",330.24,0.05,313.73,13.14,208,0.72,FBM,3,0,Clear,3,159,0
2023-07-06 08:24:20.306030,Home & Kitchen,421.29,0.15,358.1,13.12,86,0.46,FBA,3,0,Clear,3,135,0
2023-07-06 09:16:45.580558,Electronics,709.2,0.1,638.28,64.75,961,0.61,FBA,3,0,Rain,3,114,0
2023-07-06 10:09:10.855085,Sports & Outdoors,143.73,0.1,129.36,70.66,858,0.57,FBA,3,0,Cloudy,3,215,0
2023-07-06 11:01:36.129612,Electronics,139.7,0.15,118.75,94.12,318,0.72,FBA,3,0,Clear,3,201,0
2023-07-06 11:54:01.404140,Home & Kitchen,247.16,0.3,173.01,8.7,788,0.91,FBA,3,0,Clear,3,264,1
2023-07-06 12:46:26.678667,Sports & Outdoors,353.91,0.0,353.91,11.79,966,0.35,FBA,3,1,Clear,3,216,0
2023-07-06 13:38:51.953195,Sports & Outdoors,121.32,0.05,115.26,5.18,886,0.64,Amazon Retail,3,0,Clear,3,166,0
2023-07-06 14:31:17.227722,Electronics,18.01,0.0,18.01,53.22,632,0.62,FBA,3,0,Clear,3,194,0
2023-07-06 15:23:42.502250,"Clothing, Shoes & Jewelry",178.04,0.0,178.04,62.27,244,0.38,FBA,3,0,Clear,3,136,0
2023-07-06 16:16:07.776777,Home & Kitchen,484.74,0.0,484.74,40.35,869,0.55,FBA,3,0,Snow,3,143,0
2023-07-06 17:08:33.051305,Beauty & Personal Care,350.53,0.2,280.43,79.79,89,0.14,FBA,3,0,Rain,3,180,0
2023-07-06 18:00:58.325832,Beauty & Personal Care,206.65,0.05,196.32,68.67,477,0.48,FBM,3,0,Clear,3,136,0
2023-07-06 18:53:23.600360,Electronics,156.54,0.15,133.06,98.58,651,0.34,FBM,3,0,Rain,3,150,0
2023-07-06 19:45:48.874887,Home & Kitchen,184.48,0.0,184.48,13.79,111,0.88,FBM,3,0,Clear,3,117,0
2023-07-06 20:38:14.149414,Home & Kitchen,93.22,0.0,93.22,5.83,906,0.42,FBA,3,1,Clear,3,327,1
2023-07-06 21:30:39.423942,Electronics,93.13,0.3,65.19,27.48,949,0.27,FBM,3,0,Clear,3,136,0
2023-07-06 22:23:04.698469,Home & Kitchen,454.3,0.0,454.3,1.91,976,0.58,FBA,3,0,Clear,3,100,0
2023-07-06 23:15:29.972997,"Clothing, Shoes & Jewelry",498.85,0.0,498.85,93.26,393,0.83,FBA,3,0,Snow,3,192,0
2023-07-07 00:07:55.247524,Electronics,135.62,0.0,135.62,30.4,886,0.42,Amazon Retail,4,0,Clear,3,102,0
2023-07-07 01:00:20.522052,"Clothing, Shoes & Jewelry",36.72,0.15,31.21,55.24,239,0.86,FBM,4,0,Clear,3,157,0
2023-07-07 01:52:45.796579,Home & Kitchen,171.57,0.0,171.57,31.81,271,0.39,FBA,4,0,Rain,3,185,0
2023-07-07 02:45:11.071107,Electronics,354.32,0.0,354.32,24.58,142,0.76,FBA,4,1,Clear,3,263,1
2023-07-07 03:37:36.345634,Home & Kitchen,110.36,0.1,99.33,15.24,953,0.2,FBA,4,0,Clear,3,97,0
2023-07-07 04:30:01.620162,Electronics,236.55,0.0,236.55,32.04,718,0.16,FBA,4,0,Rain,3,161,0
2023-07-07 05:22:26.894689,Home & Kitchen,108.43,0.15,92.16,61.54,118,0.76,Amazon Retail,4,0,Clear,3,175,0
2023-07-07 06:14:52.169216,"Clothing, Shoes & Jewelry",389.39,0.0,389.39,97.16,595,0.43,FBA,4,0,Rain,3,159,0
2023-07-07 07:07:17.443744,"Clothing, Shoes & Jewelry",359.16,0.0,359.16,55.81,899,0.45,FBM,4,0,Rain,3,70,0
2023-07-07 07:59:42.718271,Home & Kitchen,321.13,0.1,289.01,53.27,991,0.62,Amazon Retail,4,0,Rain,3,120,0
2023-07-07 08:52:07.992799,Electronics,299.61,0.2,239.68,3.53,250,0.99,FBM,4,0,Clear,3,199,0
2023-07-07 09:44:33.267326,Beauty & Personal Care,455.43,0.15,387.12,84.01,277,0.25,Amazon Retail,4,0,Clear,3,126,0
2023-07-07 10:36:58.541854,"Clothing, Shoes & Jewelry",485.07,0.15,412.31,4.48,162,0.37,FBA,4,0,Clear,3,143,0
2023-07-07 11:29:23.816381,"Clothing, Shoes & Jewelry",95.08,0.0,95.08,90.62,653,0.68,FBA,4,0,Clear,3,168,0
2023-07-07 12:21:49.090909,Beauty & Personal Care,119.28,0.0,119.28,53.87,349,0.73,FBA,4,0,Cloudy,3,182,0
2023-07-07 13:14:14.365436,Home & Kitchen,267.56,0.0,267.56,16.85,30,0.74,FBM,4,0,Rain,3,125,0
2023-07-07 14:06:39.639963,Electronics,82.07,0.2,65.66,45.17,457,0.64,FBA,4,0,Clear,3,161,0
2023-07-07 14:59:04.914491,Home & Kitchen,223.86,0.2,179.09,99.5,837,0.63,FBM,4,0,Snow,3,158,0
2023-07-07 15:51:30.189018,Sports & Outdoors,295.08,0.5,147.54,30.51,90,0.23,FBA,4,0,Snow,3,246,1
2023-07-07 16:43:55.463546,"Clothing, Shoes & Jewelry",265.82,0.0,265.82,26.95,127,0.85,FBM,4,0,Rain,3,88,0
2023-07-07 17:36:20.738073,Sports & Outdoors,172.15,0.05,163.54,11.8,778,0.11,FBM,4,0,Clear,3,41,0
2023-07-07 18:28:46.012601,"Clothing, Shoes & Jewelry",275.8,0.1,248.22,59.71,547,0.48,FBM,4,0,Clear,3,153,0
2023-07-07 19:21:11.287128,"Clothing, Shoes & Jewelry",479.81,0.15,407.84,8.92,969,0.29,FBM,4,0,Rain,3,87,0
